AAcomp_A,AAcomp_R,AAcomp_N,AAcomp_D,AAcomp_C,AAcomp_Q,AAcomp_E,AAcomp_G,AAcomp_H,AAcomp_I,AAcomp_L,AAcomp_K,AAcomp_M,AAcomp_F,AAcomp_P,AAcomp_S,AAcomp_T,AAcomp_W,AAcomp_Y,AAcomp_V,AAindex_ARGP820101_avg,AAindex_BULH740101_avg,AAindex_CHAM820102_avg,AAindex_CIDH920105_avg,AAindex_EISD840101_avg,AAindex_EISD860101_avg,AAindex_EISD860102_avg,AAindex_EISD860103_avg,AAindex_FAUJ830101_avg,AAindex_GOLD730101_avg,AAindex_GUYH850101_avg,AAindex_HOPT810101_avg,AAindex_JANJ790102_avg,AAindex_JOND750101_avg,AAindex_KYTJ820101_avg,AAindex_LAWE840101_avg,AAindex_LEVM760101_avg,AAindex_MANP780101_avg,AAindex_MIYS850101_avg,AAindex_NOZY710101_avg,AAindex_OOBM770101_avg,AAindex_OOBM770102_avg,AAindex_OOBM770103_avg,AAindex_OOBM770104_avg,AAindex_OOBM770105_avg,AAindex_OOBM850103_avg,AAindex_OOBM850104_avg,AAindex_PONP800101_avg,AAindex_PONP800102_avg,AAindex_PONP800103_avg,AAindex_PRAM900101_avg,AAindex_RADA880101_avg,AAindex_RADA880102_avg,AAindex_RADA880103_avg,AAindex_RADA880104_avg,AAindex_RADA880105_avg,AAindex_ROBB790101_avg,AAindex_ROSM880101_avg,AAindex_ROSM880102_avg,AAindex_SIMZ760101_avg,AAindex_SWER830101_avg,AAindex_VHEG790101_avg,AAindex_WERD780102_avg,AAindex_WERD780103_avg,AAindex_WERD780104_avg,AAindex_YUTK870101_avg,AAindex_YUTK870102_avg,AAindex_YUTK870103_avg,AAindex_YUTK870104_avg,AAindex_ZIMJ680101_avg,AAindex_PONP930101_avg,AAindex_WILM950101_avg,AAindex_WILM950102_avg,AAindex_WILM950103_avg,AAindex_WILM950104_avg,AAindex_KUHL950101_avg,AAindex_JURD980101_avg,AAindex_WOLR790101_avg,AAindex_KIDA850101_avg,AAindex_COWR900101_avg,AAindex_BLAS910101_avg,AAindex_CASG920101_avg,AAindex_ENGD860101_avg,AAindex_FASG890101_avg,class
0.09091,0.12121,0.0303,0.06566,0.01515,0.07576,0.0303,0.0404,0,0.02525,0.08081,0.0404,0.0303,0.0303,0.06566,0.05051,0.04545,0.03535,0.0303,0.09596,0.92677,-0.82869,0.36213,0.02586,-0.23848,0.38364,2.32005,-0.12389,0.34141,1.2353,0.14667,0.0904,-0.21061,1.31652,-0.50707,0.21242,-0.04949,12.80399,2.52712,0.70354,-1.73455,-1.19193,-0.54253,-13.95603,-9.44592,-0.21949,-1.37354,12.39732,7.74101,2.65894,8.5904,-2.35,0.42369,-2.73702,-2.22056,-4.77298,0.47323,2.68848,-0.01253,1.21717,-0.07707,1.22833,-0.24005,0.04495,-0.25025,8.55505,6.97475,15.79157,16.17227,1.22015,0.51884,0.72596,1.17646,0.36333,0.89354,0.94066,-0.66172,-0.0604,0.16091,0.11879,0.50211,-0.19545,2.05202,-0.45758,F
0.13725,0.04902,0.01961,0.01961,0,0.05882,0.09804,0.11765,0,0.06863,0.08824,0.03922,0.01961,0.03922,0.03922,0.04902,0.05882,0.0098,0.03922,0.04902,0.85873,-0.83392,0.41165,-0.02333,-0.07363,0.51912,1.67422,-0.07471,0.38059,1.14333,0.0498,-0.04706,-0.08627,1.22,-0.06569,0.15333,-0.16078,12.8949,2.54078,0.6951,-1.76689,-1.23133,-0.53535,-13.12659,-9.03283,0.08186,-1.85049,12.4049,7.72402,2.64794,4.38333,-1.05245,0.49539,-2.155,-1.37686,-3.48814,0.46961,1.79971,-0.24873,1.16471,-0.06471,-2.92559,-0.21245,0.14255,-0.16745,9.28137,7.33039,17.17863,17.54814,1.22725,0.55196,0.88735,1.38931,0.23814,0.71853,0.89176,-0.20353,0.25275,0.06461,0.2401,0.53586,-0.14902,1.04804,-0.49314,C
0.07059,0.04706,0.08235,0.05294,0.00588,0.01765,0.04706,0.04706,0.03529,0.05294,0.1,0.07647,0.01176,0.05294,0.04706,0.06471,0.03529,0.04118,0.04118,0.07059,1.00959,-0.94982,0.50251,0.12959,-0.13312,0.572,1.85141,-0.10518,0.42141,1.32694,-0.02741,-0.12647,-0.15588,1.43494,-0.35706,0.19924,-0.24235,12.85735,2.59024,0.83059,-1.74302,-1.20211,-0.54075,-14.22438,-9.66477,0.01741,-2.19853,12.434,7.73282,2.64482,6.45176,-1.53565,0.65106,-2.84312,-1.73259,-4.44282,0.59765,2.09476,-0.23324,1.36282,0.00794,-1.84006,-0.14724,0.13018,-0.26165,9.54118,7.54529,17.12182,17.52282,1.33729,0.54494,0.87624,1.41706,0.72435,1.12147,0.897,-0.433,0.06094,0.04229,0.12671,0.53494,-0.10412,1.54176,-0.67347,F
0.07857,0.07143,0.01429,0.07857,0.00714,0.05,0.07857,0.06429,0.01429,0.02857,0.09286,0.03571,0.02143,0.08571,0.06429,0.05714,0.05714,0.02143,0.00714,0.07143,0.92614,-0.88157,0.38453,-0.00779,-0.1445,0.48157,1.91436,-0.05979,0.3895,1.17364,-0.00107,0.08929,-0.13286,1.31593,-0.30286,0.20193,-0.07929,12.77386,2.57957,0.72643,-1.74725,-1.20996,-0.53711,-13.84189,-9.46099,-0.07714,-1.512,12.36257,7.70479,2.65279,6.78857,-1.81121,0.49386,-2.49257,-1.62907,-3.92843,0.48286,2.2425,-0.305,1.23614,-0.06179,-0.58636,-0.24993,0.13164,-0.20786,9.12357,7.30571,16.67321,17.056,1.27257,0.45079,0.9305,1.52507,0.43157,0.883,0.91179,-0.40964,0.07464,0.06464,0.21843,0.51143,-0.20929,1.62214,-0.59579,F
0.09942,0.0731,0.04094,0.05263,0.0117,0.04386,0.05848,0.0848,0.01754,0.05263,0.10819,0.04386,0.02339,0.03216,0.03509,0.04094,0.05556,0.00877,0.02047,0.09649,0.87553,-0.85681,0.40059,0.04439,-0.12152,0.46933,1.88023,-0.0474,0.38187,1.15646,-0.00857,-0.00088,-0.09795,1.24371,-0.04211,0.14471,-0.10556,12.97696,2.58865,0.70263,-1.76508,-1.22225,-0.5427,-13.38973,-9.18134,0.02544,-1.8083,12.53997,7.85365,2.67243,5.89415,-1.4457,0.50746,-2.37205,-1.50918,-3.73439,0.51579,2.11023,-0.23096,1.18383,-0.0417,-1.56927,-0.20135,0.09491,-0.19944,9.35614,7.45205,16.73395,17.12617,1.25594,0.62319,0.83342,1.33076,0.43857,0.90082,0.89509,-0.17512,0.1581,0.09538,0.1914,0.52268,-0.12164,1.40848,-0.71792,C
0.08122,0.03553,0.04061,0.03046,0.01015,0.06599,0.03553,0.08122,0.0203,0.02538,0.09137,0.02538,0.04061,0.08122,0.06599,0.1066,0.04569,0.01523,0.01523,0.08629,0.88944,-0.89975,0.27138,0.04467,-0.04132,0.68325,1.40421,0.00594,0.50299,1.19284,-0.13782,-0.32741,-0.01827,1.2633,0.08325,0.26934,-0.45279,12.8901,2.64442,0.75127,-1.78119,-1.23355,-0.54745,-13.53829,-9.25515,-0.04041,-1.92183,12.49716,7.86883,2.69731,1.69848,-0.85807,0.60096,-2.30239,-1.20645,-3.41533,0.53706,1.48655,-0.5331,1.18533,0.03157,-4.06213,-0.21904,0.17391,-0.15168,9.40355,7.7467,17.33239,17.76685,1.2398,0.55107,0.94888,1.38376,0.69107,0.88213,0.84629,-0.00513,0.25599,-0.06731,0.27746,0.56168,-0.09543,0.40558,-0.84081,F
0.12761,0.09977,0.02088,0.04872,0.00464,0.01392,0.08121,0.08585,0.0232,0.02784,0.10673,0.0116,0.00928,0.0464,0.07889,0.03016,0.03712,0.03016,0.05336,0.06265,0.98794,-0.91014,0.4149,0.08283,-0.12659,0.50694,1.95246,-0.07538,0.41919,1.2594,0.05754,-0.04455,-0.10998,1.40367,-0.26937,0.25812,-0.21995,12.86949,2.58392,0.77981,-1.76219,-1.21223,-0.5498,-13.91425,-9.39726,-0.06552,-0.84093,12.43784,7.76084,2.65599,6.49722,-1.59698,0.49401,-2.44826,-1.67206,-3.99998,0.56009,1.93863,-0.24831,1.34251,-0.0249,-0.24183,-0.23114,0.10606,-0.23965,8.88747,6.95568,16.24269,16.58469,1.34638,0.56336,0.89016,1.72097,0.40021,0.48151,0.90977,-0.42596,0.10763,-0.01095,0.26392,0.53406,-0.10557,1.5529,-0.64944,C
0.06936,0.07803,0.02312,0.06069,0,0.02312,0.10116,0.10116,0.01156,0.06647,0.08382,0.07225,0.03179,0.03468,0.0289,0.04335,0.04913,0.00867,0.02023,0.09249,0.89066,-0.84861,0.42469,-0.00682,-0.1713,0.37607,2.16379,-0.09902,0.28916,1.11717,0.07197,0.28526,-0.17861,1.26535,-0.29971,0.13182,0.16387,12.89879,2.53618,0.67341,-1.74373,-1.20935,-0.53421,-13.41958,-9.22482,0.03621,-1.8598,12.44882,7.74023,2.64373,8.41994,-1.86344,0.44451,-2.45147,-1.7787,-4.09483,0.49075,2.48598,-0.06853,1.19483,-0.08772,-0.06214,-0.23266,0.08763,-0.21558,9.28584,7.21647,16.64607,17.01098,1.26159,0.52046,0.73538,1.04488,0.28549,1.04532,0.9248,-0.40627,0.07827,0.19812,0.12026,0.49288,-0.21994,2.01272,-0.43835,F
0.03427,0.03427,0.09034,0.05296,0.00623,0.04673,0.06854,0.04361,0.01558,0.09346,0.13396,0.11838,0.00935,0.04361,0.03738,0.06854,0.03115,0.02804,0.02181,0.02181,0.99234,-0.94841,0.53263,0.05059,-0.18685,0.4728,2.05629,-0.15178,0.34972,1.34458,0.06586,0.11807,-0.24486,1.41056,-0.53988,0.16997,0.00498,12.77449,2.53477,0.74611,-1.71494,-1.19529,-0.5194,-14.01682,-9.67583,0.11168,-2.88118,12.30193,7.57913,2.6052,8.57757,-1.80907,0.61125,-2.8862,-1.96648,-4.71888,0.59159,2.49841,-0.10636,1.34804,-0.05093,-1.26651,-0.14692,0.1248,-0.26791,9.86168,7.80561,17.38087,17.78844,1.36093,0.43688,0.92788,1.23349,0.63972,1.58701,0.91969,-0.59121,0.01065,0.1615,0.05872,0.51271,-0.23333,2.04984,-0.47826,F
0.09962,0.09398,0.0282,0.05451,0.01128,0.04887,0.07895,0.06203,0.02068,0.05075,0.10526,0.03383,0.01316,0.05451,0.03008,0.07331,0.05263,0.01692,0.02068,0.05075,0.86397,-0.84004,0.43516,-0.01558,-0.18263,0.3853,2.10267,-0.12404,0.33865,1.11727,0.06726,0.11335,-0.15113,1.22752,-0.34173,0.11904,0.00451,12.79944,2.55242,0.69662,-1.74616,-1.2091,-0.53683,-13.74884,-9.39508,-0.05318,-1.63092,12.37868,7.71077,2.64823,7.56466,-2.08626,0.45731,-2.59389,-2.08267,-4.52658,0.47068,2.59055,-0.10013,1.16703,-0.07966,-0.07992,-0.2018,0.10387,-0.21201,9.01241,7.20188,16.30951,16.6682,1.216,0.52459,0.825,1.50449,0.41372,0.95286,0.93716,-0.46,0.01506,0.14404,0.11613,0.49459,-0.16805,1.80714,-0.52972,F
0.08608,0.07089,0.04051,0.06582,0.01519,0.05063,0.06835,0.0481,0.03544,0.04557,0.12152,0.04557,0.02278,0.03797,0.03544,0.0481,0.05823,0.00506,0.04557,0.05316,0.8879,-0.87795,0.6023,0.02213,-0.17709,0.44352,1.99101,-0.14291,0.35144,1.16922,0.02367,0.05823,-0.16506,1.26157,-0.38506,0.14008,-0.05848,12.82628,2.55719,0.71114,-1.7421,-1.20938,-0.53252,-13.84249,-9.51568,-0.14243,-1.15094,12.43884,7.74901,2.64866,7.63494,-1.94838,0.5142,-2.70362,-1.90805,-4.42661,0.50456,2.53139,-0.07035,1.22848,-0.04382,-0.10484,-0.20782,0.09073,-0.24415,9.33519,7.48456,16.75109,17.12316,1.30808,0.52291,0.80147,1.28678,0.73785,0.76509,0.93453,-0.49813,0.02071,0.13073,0.09643,0.50268,-0.17443,1.82405,-0.60554,C
0.08805,0.05031,0.01887,0.05031,0,0.02516,0.07547,0.08805,0.03774,0.00629,0.12579,0.0566,0.01887,0.04403,0.06289,0.03145,0.06289,0.02516,0.03145,0.10063,0.94151,-0.91371,0.40143,0.05635,-0.09887,0.58327,1.74887,-0.04352,0.41855,1.20616,-0.03025,-0.05283,-0.11572,1.33774,-0.18428,0.2278,-0.20377,12.90006,2.57327,0.76918,-1.76328,-1.22244,-0.54069,-13.73694,-9.40631,-0.15214,-1.64176,12.47937,7.78176,2.65686,5.47673,-1.19836,0.56069,-2.45836,-1.32031,-3.66648,0.48742,1.77453,-0.34025,1.29786,-0.02818,-1.93755,-0.24862,0.10403,-0.22736,9.37862,7.53711,17.13459,17.50164,1.31195,0.51138,0.82019,1.44811,0.53151,0.47453,0.88541,-0.2944,0.17755,0.0234,0.20226,0.5356,-0.16604,1.30881,-0.65,C
0.07739,0.07481,0.03783,0.06621,0.01892,0.03869,0.07223,0.06277,0.02322,0.05503,0.07739,0.06191,0.02236,0.03955,0.05675,0.05331,0.05503,0.00774,0.02322,0.07567,0.89571,-0.81349,0.42431,-0.01887,-0.19469,0.38019,2.0439,-0.1269,0.30483,1.14713,0.08123,0.20602,-0.18469,1.27273,-0.43964,0.1459,0.05735,12.77332,2.49749,0.63181,-1.73739,-1.20853,-0.52871,-13.50703,-9.31092,-0.07677,-1.38365,12.3809,7.69716,2.63937,8.20172,-2.0597,0.43254,-2.51877,-1.93911,-4.26257,0.44807,2.56761,-0.06747,1.19792,-0.11423,0.50757,-0.20764,0.08744,-0.23266,9.14609,7.27068,16.66564,17.0448,1.27913,0.45303,0.69402,1.02733,0.64468,0.99674,0.9283,-0.5563,0.02782,0.17088,0.07549,0.49175,-0.21771,1.96028,-0.43805,F
0.03704,0.03704,0.02222,0.08889,0.02222,0.05926,0.07407,0.06667,0.00741,0.05185,0.0963,0.03704,0.02222,0.07407,0.03704,0.07407,0.02963,0.01481,0.05185,0.0963,0.97696,-1.00052,0.80371,0.09607,-0.08193,0.58148,1.67585,-0.06244,0.47933,1.25844,-0.12689,-0.10148,-0.07852,1.38785,-0.06148,0.23926,-0.23481,12.99341,2.67296,0.82889,-1.75708,-1.20759,-0.54933,-14.05843,-9.5543,-0.0157,-1.28852,12.58756,7.92911,2.69696,5.49333,-1.29978,0.62319,-2.6557,-1.1763,-3.57778,0.68222,1.984,-0.37437,1.30837,0.07333,-1.88037,-0.26533,0.12548,-0.21889,9.67481,7.72815,17.31459,17.7157,1.36948,0.62007,1.08015,1.35548,0.77637,1.12119,0.88748,-0.11311,0.14244,-0.00467,0.308,0.54334,-0.11407,1.31333,-0.91126,C
0.12891,0.09375,0.01562,0.09766,0.01562,0.01172,0.04688,0.07422,0.02344,0.03906,0.08203,0.02344,0.02734,0.03516,0.06641,0.05469,0.03516,0.01172,0.01172,0.10547,0.90773,-0.81676,0.29557,0.03758,-0.13602,0.4148,1.88031,-0.04508,0.35941,1.11262,0.02711,0.13477,-0.08164,1.28965,-0.06797,0.1698,-0.03047,12.88383,2.5641,0.65664,-1.76905,-1.22629,-0.54266,-13.24303,-9.06868,-0.01348,-1.00633,12.50168,7.83504,2.67422,6.69414,-1.71414,0.4477,-2.19469,-1.33027,-3.26781,0.41562,2.15012,-0.27539,1.1991,-0.10156,0.1752,-0.22297,0.06078,-0.22215,9.04844,7.175,16.33453,16.72918,1.26777,0.56223,0.69445,1.21516,0.48129,0.68605,0.89922,-0.23336,0.14414,0.05574,0.21469,0.5089,-0.13984,1.6,-0.67094,F
0.05686,0.04515,0.04013,0.04849,0.01171,0.05853,0.08361,0.04682,0.03512,0.04348,0.13378,0.05351,0.02007,0.04348,0.04348,0.07358,0.05351,0.00669,0.04348,0.05853,0.90512,-0.92664,0.60018,0.0192,-0.1455,0.52144,1.8304,-0.12948,0.39249,1.20194,-0.014,-0.00936,-0.15435,1.2859,-0.33779,0.19117,-0.13629,12.8361,2.56682,0.73177,-1.74321,-1.21192,-0.53103,-13.90226,-9.58213,-0.13542,-1.42575,12.43702,7.75194,2.65192,6.53863,-1.64829,0.55268,-2.7244,-1.79308,-4.37983,0.5301,2.31216,-0.18082,1.25866,-0.01885,-1.18144,-0.22664,0.10885,-0.24115,9.58177,7.74682,17.21851,17.59731,1.33074,0.49477,0.86839,1.28866,0.86587,0.89784,0.91891,-0.40548,0.06209,0.10038,0.12697,0.51576,-0.19699,1.56221,-0.61662,F
0.06612,0.1157,0.01653,0.04959,0.04132,0.03306,0.03306,0.09917,0.01653,0.03306,0.09091,0.01653,0.01653,0.02479,0.05785,0.09917,0.05785,0.03306,0.02479,0.07438,0.86446,-0.81058,0.35989,0,-0.17959,0.38628,2.04438,-0.06868,0.39694,1.10901,0.07983,-0.00909,-0.09752,1.22777,-0.28512,0.20736,-0.1314,12.81521,2.54587,0.65207,-1.76926,-1.21528,-0.55381,-13.53181,-9.13921,-0.15603,-1.5257,12.46512,7.84248,2.68504,5.90909,-1.96884,0.4019,-2.44752,-1.99124,-4.22405,0.53471,2.35711,-0.20421,1.1362,-0.08314,0.49124,-0.21959,0.05876,-0.19058,8.64628,7.03388,15.91818,16.25132,1.16157,0.55587,0.69777,1.22231,0.74603,0.99496,0.90785,-0.40215,0.05124,0.06678,0.1424,0.50979,-0.0843,1.41157,-0.66025,F
0.18898,0.08661,0.0315,0.08661,0,0.07874,0.12598,0.01575,0.00787,0.09449,0.08661,0.11811,0.00787,0,0,0.01575,0.04724,0,0,0.00787,0.77504,-0.61165,0.45944,-0.20126,-0.34213,0.04606,2.58134,-0.33047,0.01992,0.98354,0.39299,0.81339,-0.37795,1.10244,-0.91496,-0.15764,0.70709,12.56008,2.28417,0.46535,-1.68239,-1.20109,-0.48108,-12.99731,-9.23662,0.00402,-1.88118,12.05228,7.29921,2.53465,14.50236,-3.11984,0.27378,-2.59409,-2.63835,-5.03929,0.05591,3.76417,0.5126,1.03614,-0.37213,2.9385,-0.15724,0.01929,-0.29488,8.94803,7.03071,16.48677,16.84268,1.12929,0.28433,0.4015,0.8163,-0.08409,0.90449,1.03126,-1.10811,-0.14417,0.50055,-0.18787,0.40406,-0.44252,3.46535,0.29717,F
0.09266,0.03089,0.01931,0.04633,0.00386,0.02703,0.0888,0.07336,0.01158,0.05019,0.09266,0.07336,0.03475,0.03475,0.03475,0.0695,0.10039,0.00386,0.03475,0.07722,0.85811,-0.87394,0.47743,-0.02517,-0.10282,0.53448,1.74054,-0.07405,0.35973,1.12097,-0.0051,0.05405,-0.13282,1.21911,-0.11467,0.14355,-0.06216,12.83934,2.52583,0.69035,-1.75736,-1.22839,-0.52876,-13.25388,-9.19132,-0.10842,-2.10004,12.42066,7.7349,2.65015,4.9695,-1.25714,0.52336,-2.36378,-1.38143,-3.63216,0.37838,2.06776,-0.26803,1.18629,-0.04691,-2.29903,-0.21452,0.11977,-0.1929,9.58919,7.59266,17.46027,17.83463,1.26703,0.48263,0.76409,1.1134,0.62166,0.81324,0.90236,-0.20181,0.19039,0.12602,0.16158,0.5232,-0.21274,1.18803,-0.4371,F
0.1206,0.03518,0.04523,0.03015,0.01005,0.05025,0.0603,0.04523,0.00503,0.0402,0.12563,0.0804,0.0201,0.03518,0.05528,0.07035,0.11055,0.00503,0.03015,0.02513,0.84528,-0.84141,0.36891,-0.06698,-0.1407,0.51568,1.76146,-0.10759,0.34864,1.18497,0.07663,0.00452,-0.17839,1.20121,-0.2799,0.15116,-0.11809,12.67548,2.46206,0.64372,-1.74436,-1.22894,-0.51516,-13.20843,-9.22567,-0.18794,-2.27548,12.24975,7.57372,2.61819,5.0201,-1.41945,0.50312,-2.36834,-1.67251,-3.94829,0.28543,2.16322,-0.22101,1.18467,-0.08452,-2.26317,-0.16342,0.13668,-0.20045,9.40151,7.6397,17.35995,17.74779,1.26518,0.38196,0.79367,1.31859,0.57151,0.75824,0.91166,-0.4004,0.15347,0.1292,0.11101,0.52646,-0.25477,1.1995,-0.30995,F
0.11207,0.02759,0.04655,0.06552,0.00172,0.03448,0.04828,0.09655,0.01379,0.04828,0.07586,0.06724,0.02931,0.03103,0.06034,0.06552,0.0569,0.0069,0.03621,0.07586,0.86567,-0.80874,0.3543,-0.03621,-0.10045,0.50738,1.54871,-0.10319,0.33381,1.13997,0.045,0.01466,-0.12138,1.23024,-0.22034,0.16595,-0.12672,12.75964,2.47491,0.64534,-1.75589,-1.23227,-0.52348,-12.97145,-9.0178,-0.03272,-1.50802,12.35084,7.66155,2.63379,5.01638,-1.23283,0.51871,-2.14847,-1.18243,-3.18045,0.33948,1.9419,-0.22017,1.17081,-0.10452,-2.23198,-0.18152,0.12566,-0.20966,9.37224,7.5519,17.50772,17.934,1.24243,0.42326,0.70166,0.86859,0.50198,0.66631,0.88629,-0.34633,0.22779,0.07769,0.14309,0.5257,-0.21655,1.19948,-0.39474,C
0.06863,0.01961,0.03922,0.08824,0.05882,0.01961,0.10784,0.07843,0.04902,0.07843,0.05882,0.04902,0.02941,0.01961,0.0098,0.05882,0.05882,0,0.0098,0.09804,0.81324,-0.75824,0.76655,-0.0148,-0.11039,0.39706,1.54147,-0.07824,0.34657,0.94647,-0.10451,0.17843,-0.0451,1.15569,-0.10686,-0.02863,0.06667,12.96108,2.55696,0.58627,-1.76881,-1.23621,-0.53245,-13.10175,-9.13119,0.15186,-1.4602,12.61206,7.93461,2.68304,6.46667,-1.54627,0.46657,-2.40598,-1.31873,-3.37971,0.48431,2.37529,-0.21951,1.05578,-0.15745,-0.64343,-0.18892,0.07225,-0.21265,9.92059,7.68137,17.69402,18.04078,1.18578,0.58216,0.59324,0.68275,1.4002,1.22618,0.90412,-0.16108,0.15,0.12696,0.10078,0.47963,-0.08725,1.54608,-0.81176,F
0.03077,0.06923,0.03077,0.04615,0,0.01538,0.10769,0.07692,0.02308,0.11538,0.05385,0.07692,0.03846,0.01538,0.03077,0.04615,0.04615,0.02308,0.03077,0.12308,1.003,-0.94585,0.50859,0.13215,-0.14069,0.49154,2.17577,-0.06015,0.37815,1.248,-0.00092,0.15077,-0.15846,1.42462,-0.18308,0.18592,0.03077,13.08946,2.62331,0.77231,-1.7481,-1.19588,-0.55209,-13.92048,-9.44207,0.17092,-2.35308,12.63308,7.91277,2.67577,7.84077,-1.62477,0.54692,-2.76569,-1.76923,-4.432,0.73692,2.30154,-0.16823,1.33438,-0.00492,-0.57115,-0.24423,0.05731,-0.238,9.74385,7.32692,16.83238,17.19338,1.36085,0.67792,0.77715,0.96154,0.75762,1.52477,0.90938,-0.24108,0.06215,0.17585,0.16346,0.51156,-0.12077,1.87462,-0.64531,C
0.05882,0.01261,0.02941,0.04622,0.01681,0.04622,0.05042,0.06303,0.02101,0.07143,0.12185,0.13025,0.02521,0.09664,0.02101,0.07563,0.03782,0.0084,0.04202,0.02521,1.0263,-1.02706,0.67568,0.14042,-0.09181,0.65945,1.83592,-0.06887,0.46113,1.36479,-0.12261,-0.10084,-0.16387,1.45857,-0.08613,0.23941,-0.17857,12.91324,2.65748,0.84034,-1.74357,-1.20974,-0.53359,-14.02383,-9.62934,-0.06366,-3.11803,12.47416,7.7795,2.65718,5.01134,-0.96,0.72895,-2.74613,-1.30744,-3.90815,0.68193,1.73849,-0.37542,1.40147,0.12181,-3.68311,-0.20807,0.16521,-0.18105,10.00798,8.05882,17.76685,18.17761,1.47462,0.54895,1.03916,1.50761,0.56013,1.2129,0.86223,-0.15508,0.17962,0.02576,0.16378,0.56333,-0.13403,1.19832,-0.76761,F
0.05359,0.06536,0.04444,0.06144,0.00131,0.05229,0.05098,0.0902,0.00654,0.05621,0.06928,0.05229,0.01176,0.05621,0.03922,0.06667,0.07451,0.00654,0.0549,0.08627,0.87478,-0.8735,0.50428,-0.01861,-0.15593,0.43956,1.92422,-0.13797,0.33524,1.18505,0.05022,0.00876,-0.1681,1.24277,-0.37451,0.18541,-0.10235,12.78816,2.51516,0.71948,-1.7401,-1.2025,-0.53748,-13.62272,-9.30395,-0.12489,-1.31728,12.38618,7.70582,2.64587,6.61007,-1.82956,0.5077,-2.51931,-1.80319,-4.1822,0.50627,2.4455,-0.07655,1.1985,-0.01915,-1.02366,-0.19669,0.13672,-0.20384,9.07739,7.32444,16.79416,17.20319,1.27016,0.49516,0.87905,1.15685,0.39788,0.95396,0.91837,-0.47302,0.06995,0.14715,0.1174,0.5163,-0.1966,1.58,-0.43807,F
0.07971,0.00725,0.0942,0.05072,0.01449,0.05072,0.04348,0.06522,0.02899,0.07971,0.08696,0.07971,0.02899,0.05072,0.01449,0.1087,0.04348,0.00725,0.01449,0.05072,0.82775,-0.82246,0.4557,-0.01181,-0.10384,0.51732,1.5063,-0.11826,0.35725,1.11667,-0.05841,-0.07971,-0.10435,1.17652,-0.18623,0.06739,-0.1471,12.79703,2.54007,0.67029,-1.75163,-1.22903,-0.52238,-13.27262,-9.24364,0.13587,-2.47601,12.38964,7.70623,2.64362,4.65507,-1.32862,0.60464,-2.47225,-1.50949,-3.8321,0.43406,2.18862,-0.21406,1.10739,-0.07406,-3.35993,-0.10652,0.16246,-0.19587,9.83913,7.94058,17.84014,18.2863,1.18659,0.48913,0.77725,0.94065,0.80783,1.30203,0.88616,-0.24848,0.16616,0.10572,0.05957,0.51636,-0.14783,1.11232,-0.59348,C
0.13333,0.07667,0.03333,0.06,0.02,0.01,0.07,0.09,0.02,0.02667,0.1,0.03667,0.04,0.04333,0.05667,0.03,0.04333,0.01667,0.03,0.06333,0.91717,-0.84413,0.4271,0.05173,-0.11887,0.49393,1.84903,-0.04387,0.387,1.1569,-0.00603,0.02467,-0.09033,1.30323,-0.14033,0.17027,-0.11967,12.8881,2.5881,0.703,-1.76904,-1.22831,-0.54056,-13.44018,-9.20421,-0.01367,-1.3457,12.47623,7.8017,2.6642,5.92567,-1.4422,0.48587,-2.3061,-1.43047,-3.55237,0.469,1.94263,-0.26387,1.22263,-0.0576,-0.82343,-0.20617,0.11133,-0.21063,9.16867,7.17333,16.65047,17.00987,1.27773,0.5497,0.76433,1.34003,0.50523,0.57983,0.89573,-0.29643,0.16573,0.0158,0.22637,0.52571,-0.10967,1.41633,-0.70253,C
0.11962,0.05263,0.04306,0.04306,0.00478,0.05742,0.0622,0.05263,0.00957,0.0622,0.09569,0.03349,0.02392,0.04306,0.08134,0.05263,0.04306,0.02392,0.02871,0.06699,0.97823,-0.91091,0.34584,0.07928,-0.08445,0.60665,1.66392,-0.03828,0.45986,1.3045,-0.00048,-0.14737,-0.08995,1.38981,-0.0823,0.251,-0.31388,12.90091,2.59608,0.75263,-1.76119,-1.22028,-0.54074,-13.6569,-9.33705,0.06402,-1.72794,12.44598,7.7767,2.66306,4.59234,-1.15263,0.56742,-2.40033,-1.35067,-3.64292,0.5488,1.72689,-0.39215,1.31215,-0.0245,-2.33579,-0.21239,0.11976,-0.22148,9.44211,7.48325,17.07402,17.4822,1.33813,0.56306,0.94565,1.47096,0.61775,0.91526,0.88196,-0.21134,0.18861,-0.00641,0.29029,0.55007,-0.13062,1.09761,-0.68608,F
0.09189,0.07027,0.01622,0.07027,0.01081,0.03243,0.06486,0.1,0.03514,0.03514,0.04865,0.01622,0.02162,0.04595,0.08649,0.05946,0.05946,0.03514,0.03514,0.06486,0.91078,-0.79589,0.34614,-0.02822,-0.13814,0.47778,1.72376,-0.10405,0.37224,1.12478,0.07508,0.00297,-0.11,1.29424,-0.50243,0.20932,-0.18568,12.68424,2.49822,0.67865,-1.75631,-1.21564,-0.54055,-13.62925,-9.27292,-0.10597,-0.80395,12.32668,7.66919,2.64292,6.04135,-1.78586,0.45832,-2.38381,-1.64527,-3.84514,0.47054,2.132,-0.21614,1.20727,-0.13527,-0.07241,-0.23359,0.10459,-0.22395,8.82838,7.03081,16.71219,17.06927,1.20616,0.40865,0.69149,1.09322,0.77243,0.58881,0.91024,-0.62238,0.08962,0.033,0.15097,0.50695,-0.16108,1.44378,-0.46092,F
